travelers,Cost,international,destination,flights,Origin,Date,destination_code,Origin_code
12424,820,['0'],MSY,516,CHI,2011-03,129,46
12330,666,['0'],AUS,495,CHI,2011-03,12,46
11362,747,['0'],OMA,274,CHI,2011-03,140,46
11262,595,['1'],SJU,963,CHI,2011-03,199,46
11139,734,['0'],SAT,430,CHI,2011-03,186,46
10404,537,['1'],GDL,223,CHI,2011-03,78,46
10011,654,['1'],MEX,369,CHI,2011-03,116,46
9248,590,['0'],HFD,235,CHI,2011-03,87,46
9076,603,['0'],PDX,841,CHI,2011-03,152,46
8625,511,['1'],PAR,756,CHI,2011-03,150,46
8538,466,['0'],IND,199,CHI,2011-03,94,46
8517,544,['0'],SDF,169,CHI,2011-03,189,46
8358,542,['0'],JAX,693,CHI,2011-03,96,46
8152,461,['1'],TYO,908,CHI,2011-03,219,46
74563,4164,['0'],NYC,1244,ATL,2011-03,137,10
41650,2346,['0'],WAS,444,ATL,2011-03,224,10
39936,2096,['0'],CHI,575,ATL,2011-03,46,10
38044,2382,['0'],DFW,442,ATL,2011-03,59,10
36191,2044,['0'],FLL,171,ATL,2011-03,71,10
30717,1614,['0'],LAX,691,ATL,2011-03,100,10
28335,1522,['0'],PHL,242,ATL,2011-03,156,10
26942,1621,['0'],ORL,182,ATL,2011-03,145,10
24513,1458,['0'],BOS,312,ATL,2011-03,33,10
24417,1456,['0'],LAS,941,ATL,2011-03,99,10
24346,1472,['0'],DEN,604,ATL,2011-03,58,10
24002,1337,['0'],BWI,208,ATL,2011-03,40,10
22177,1150,['0'],HOU,543,ATL,2011-03,90,10
20019,1161,['0'],TPA,171,ATL,2011-03,216,10
18653,1156,['0'],PHX,497,ATL,2011-03,157,10
17555,983,['0'],MIA,205,ATL,2011-03,118,10
17100,1118,['0'],DTT,330,ATL,2011-03,63,10
17025,997,['0'],SFO,933,ATL,2011-03,193,10
16658,1001,['0'],MSP,524,ATL,2011-03,128,10
15863,803,['0'],RDU,178,ATL,2011-03,174,10
14332,911,['1'],LON,609,ATL,2011-03,106,10
12706,720,['0'],PBI,61,ATL,2011-03,151,10
12381,779,['0'],MSY,201,ATL,2011-03,129,10
12076,749,['0'],JAX,122,ATL,2011-03,96,10
11509,665,['0'],CLT,84,ATL,2011-03,50,10
11223,686,['0'],STL,155,ATL,2011-03,206,10
10374,585,['0'],SEA,963,ATL,2011-03,191,10
10311,658,['0'],PIT,127,ATL,2011-03,158,10
9991,508,['0'],SLC,1199,ATL,2011-03,200,10
9768,645,['0'],MKC,130,ATL,2011-03,120,10
9628,519,['0'],SAT,126,ATL,2011-03,186,10
9602,517,['0'],MEM,161,ATL,2011-03,115,10
9545,599,['0'],RIC,110,ATL,2011-03,176,10
9468,624,['0'],IND,116,ATL,2011-03,94,10
9208,466,['0'],MKE,217,ATL,2011-03,121,10
9176,570,['0'],FMY,40,ATL,2011-03,73,10
8208,492,['0'],HPN,92,ATL,2011-03,91,10
7918,442,['0'],CMH,120,ATL,2011-03,51,10
7161,430,['1'],CUN,103,ATL,2011-03,53,10
7037,366,['0'],SAN,690,ATL,2011-03,183,10
6838,429,['1'],TYO,809,ATL,2011-03,219,10
6750,419,['1'],SJU,240,ATL,2011-03,199,10
6748,362,['0'],CLE,284,ATL,2011-03,48,10
6285,345,['0'],AUS,246,ATL,2011-03,12,10
6197,317,['1'],PAR,568,ATL,2011-03,150,10
6089,398,['0'],PNS,30,ATL,2011-03,161,10
6068,307,['1'],YTO,1143,ATL,2011-03,228,10
6016,388,['0'],CHS,56,ATL,2011-03,47,10
5951,374,['0'],BUF,162,ATL,2011-03,37,10
5910,364,['0'],SRQ,37,ATL,2011-03,203,10
86989,4822,['0'],NYC,1080,MIA,2011-03,137,118
23673,1247,['0'],CHI,2048,MIA,2011-03,46,118
23613,1445,['0'],WAS,917,MIA,2011-03,224,118
20989,1274,['1'],BUE,1309,MIA,2011-03,36,118
19429,1228,['1'],SAO,2555,MIA,2011-03,184,118
19290,1195,['0'],LAX,1366,MIA,2011-03,100,118
17958,1144,['0'],ATL,390,MIA,2011-03,10,118
17169,958,['1'],CCS,223,MIA,2011-03,44,118
16031,1033,['0'],BOS,1031,MIA,2011-03,33,118
15329,848,['1'],LON,1166,MIA,2011-03,106,118
15028,796,['1'],PAR,836,MIA,2011-03,150,118
12344,759,['1'],YTO,1268,MIA,2011-03,228,118
11910,754,['1'],MEX,174,MIA,2011-03,116,118
11648,606,['0'],DFW,625,MIA,2011-03,59,118
11253,646,['0'],SFO,552,MIA,2011-03,193,118
11252,573,['0'],MSP,779,MIA,2011-03,128,118
11192,610,['1'],LIM,1175,MIA,2011-03,104,118
11182,598,['0'],PHL,427,MIA,2011-03,156,118
10099,642,['1'],SJU,60,MIA,2011-03,199,118
10074,585,['1'],YMQ,943,MIA,2011-03,227,118
9151,512,['0'],DTT,658,MIA,2011-03,63,118
8929,585,['0'],HOU,532,MIA,2011-03,90,118
8519,520,['1'],GYE,622,MIA,2011-03,83,118
7961,441,['1'],PAP,66,MIA,2011-03,149,118
7931,469,['0'],LAS,431,MIA,2011-03,99,118
7922,508,['0'],ORL,376,MIA,2011-03,145,118
7625,399,['1'],SJO,309,MIA,2011-03,198,118
7360,393,['1'],BOG,309,MIA,2011-03,31,118
7330,435,['0'],DEN,1200,MIA,2011-03,58,118
6972,370,['1'],RIO,865,MIA,2011-03,177,118
6916,403,['1'],SAL,99,MIA,2011-03,182,118
6864,385,['1'],NAS,61,MIA,2011-03,134,118
6856,384,['1'],MGA,118,MIA,2011-03,117,118
6736,416,['1'],SDQ,18,MIA,2011-03,190,118
6416,385,['0'],STL,345,MIA,2011-03,206,118
6384,410,['1'],PTY,143,MIA,2011-03,167,118
6381,347,['1'],MAD,474,MIA,2011-03,108,118
6321,335,['0'],BWI,332,MIA,2011-03,40,118
6095,403,['1'],CUN,42,MIA,2011-03,53,118
5497,296,['1'],BZE,11,MIA,2011-03,41,118
5344,293,['1'],GCM,33,MIA,2011-03,77,118
5296,341,['0'],SEA,894,MIA,2011-03,191,118
5228,337,['1'],PLS,18,MIA,2011-03,159,118
5107,332,['0'],RDU,220,MIA,2011-03,174,118
5055,304,['0'],CLT,349,MIA,2011-03,50,118
4990,323,['1'],DUS,311,MIA,2011-03,65,118
4863,279,['1'],MAO,11,MIA,2011-03,111,118
4817,271,['1'],SCL,1507,MIA,2011-03,188,118
4812,310,['1'],MIL,1076,MIA,2011-03,119,118
4656,239,['0'],MSY,128,MIA,2011-03,129,118
95899,5988,['0'],NYC,2714,SFO,2011-03,137,193
73441,3755,['0'],LAX,921,SFO,2011-03,100,193
49939,3224,['0'],LAS,1250,SFO,2011-03,99,193
37959,2091,['0'],SAN,851,SFO,2011-03,183,193
35014,1980,['0'],BOS,1597,SFO,2011-03,33,193
35013,1895,['0'],WAS,1594,SFO,2011-03,224,193
34897,1809,['0'],SEA,343,SFO,2011-03,191,193
34765,1881,['0'],CHI,852,SFO,2011-03,46,193
